OBJECTID,HSISID,Name,Address1,Address2,City,State,PostalCode,PhoneNumber,RestaurantOpenDate,FacilityType,X,Y,GeocodeStatus
1383,04092017102,CHICK-FIL-A #868,4621 CAPITAL BLVD ,,RALEIGH,NC,27604-4479,(919) 850-2175,2015-12-08T00:00:00.000Z,Restaurant,-78.581186837152,35.847460015502,M
1384,04092017104,DUNKIN DONUTS/BASKIN ROBBINS #331785,7137 KNIGHTDALE BLVD ,STE A,KNIGHTDALE,NC,27545,(919) 217-9603,2015-12-11T00:00:00.000Z,Restaurant,-78.4897600250005,35.7987445495244,M
1385,04092017109,DUNKIN DONUTS #306810,3209  S WILMINGTON ST ,,RALEIGH,NC,27603,(919) 661-7377,2015-12-15T00:00:00.000Z,Restaurant,-78.6497062976836,35.7357448054004,M
1386,04092017063,"OISO SUSHI &amp; KOREAN",1305 NW MAYNARD RD ,,CARY,NC,27513,(919) 665-7587,2015-10-21T00:00:00.000Z,Restaurant,-78.8109739166867,35.7858128681187,M
1387,04092030292,POBLANOS TACOS (WCID #543),5521 WALTON HILL RD ,,KNIGHTDALE,NC,27545,,2015-11-06T00:00:00.000Z,Mobile Food Units,-78.4582646552814,35.76334759063,M
1388,04092017228,Bogey's Bistro,2300 OLD MILBURNIE RD ,,RALEIGH,NC,27604-9778,(919) 428-0938,2016-05-25T00:00:00.000Z,Restaurant,-78.5113137242231,35.8185834956498,M
1389,04092017255,SONIC DRIVE-IN #4349,4648 Atlantic AVE ,,RALEIGH,NC,27604,(919) 876-5185,2016-07-07T00:00:00.000Z,Restaurant,-78.6012646803914,35.8476301703502,M
1390,04092021614,COMMUNITY DELI,901 OBERLIN  RD ,,RALEIGH,NC,27605,(919) 896-6810,2010-05-26T00:00:00.000Z,Food Stand,-78.6612350937744,35.7956253997157,M
1391,04092022010,SPROUTS #540 PRODUCE,9414 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 326-2530,2017-03-14T00:00:00.000Z,Food Stand,-78.6028604182337,35.9014371348662,M
1392,04092040193,Groovy Dog`s #3 (WCID# 213),200 Block Cabarrus ST ,,RALEIGH,NC,27602,(919) 524-8911,2007-07-24T00:00:00.000Z,Pushcarts,0,0,U
1393,04092015545,Jimmy John`s #1026,2904-106 Wake Forest  RD ,,RALEIGH,NC,27609,(919) 836-0404,2009-12-16T00:00:00.000Z,Restaurant,-78.6237791777129,35.8200797022048,M
1394,04092017452,BLAZE PIZZA @1193,316 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-4990,2016-11-04T00:00:00.000Z,Restaurant,-78.8437091392772,35.6669572261827,M
1395,04092017464,DICKEY'S BARBECUE PIT #127,200-100 CROSSROADS BLVD ,,CARY,NC,27511,(919) 322-5801,2016-11-29T00:00:00.000Z,Restaurant,-78.7415716325278,35.7612081746532,M
1396,04092011192,Subway #12044,235 TIMBER DR,,GARNER,NC,27529-4870,(919) 779-6820,1992-12-01T00:00:00.000Z,Restaurant,-78.6061310097343,35.6850072352854,M
1397,04092021579,LITTLE CAESARS #2,909 SPRING FOREST RD ,STE 114,RALEIGH,NC,27609,(919) 713-4321,2009-08-28T00:00:00.000Z,Food Stand,-78.6231258769928,35.8676593537783,M
1398,04092015501,KICK BACK JACK`S,1405 GARNER STATION  BLVD ,,GARNER,NC,27529,(919) 803-5068,2009-10-23T00:00:00.000Z,Restaurant,-78.6523782213645,35.7243755157714,M
1399,04092016940,GOOEY'S AMERICAN GRILLE,950 GATEWAY COMMONS CIR ,,WAKE FOREST,NC,27587,(919) 562-0020,2015-05-27T00:00:00.000Z,Restaurant,-78.4951784817424,35.9673291023392,M
1400,04092016950,JUICEKEYS,5011-B FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 980-5443,2015-06-11T00:00:00.000Z,Restaurant,-78.6147694414757,35.8493421537536,M
1401,04092016148,TAIPEI AUTHENTIC CHINESE CUISINE,121 E CHATHAM ST ,,CARY,NC,27511,(919) 388-5885,2012-04-18T00:00:00.000Z,Restaurant,-78.7805230322788,35.7876940669844,M
1402,04092015597,HOT BREADS CAFE,1901  NW CARY PKY ,,MORRISVILLE,NC,27560,(919) 677-1331,2010-04-05T00:00:00.000Z,Restaurant,-78.8104733874694,35.8091296480911,M
1403,04092015601,STAMMTISCH CAFE,215 GREGSON DR ,,CARY,NC,27511,(919) 461-6033,2010-03-26T00:00:00.000Z,Restaurant,-78.803329846572,35.7353129229115,M
1404,04092016937,PIZZA HUT #9207,10911-111 RAVEN RIDGE RD ,,RALEIGH,NC,27614,(919) 847-7737,2015-05-28T00:00:00.000Z,Restaurant,-78.5908130899327,35.9061008026626,T
1405,04092016962,"CHANTICLEER CAFE &amp; BAKERY",6490 TRYON RD ,,CARY,NC,27518,(919) 781-4810,2015-06-22T00:00:00.000Z,Restaurant,-78.7623689796978,35.7441580772071,M
1406,04092016972,MCDONALDS #13362,4801 SW CARY  PKY ,,CARY,NC,27511,(919) 481-1500,2015-07-14T00:00:00.000Z,Restaurant,-78.8298456407463,35.7891205157591,M
1407,04092016974,MCDONALDS #34433,4980 CARY GLEN BLVD ,,CARY,NC,27519,(919) 462-9904,2015-07-14T00:00:00.000Z,Restaurant,-78.9018837212041,35.8192725026013,M
1408,04092016976,MCDONALDS #28653,1409 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 552-3190,2015-07-14T00:00:00.000Z,Restaurant,-78.7716657606621,35.5937289388775,M
1409,04092021920,THAI BISTRO,4325-2039 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 771-7933,2015-12-01T00:00:00.000Z,Food Stand,-78.6765881913131,35.8395892025001,M
1410,04092015686,DAVID`S DUMPLING & NOODLE BAR,1900 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 239-4536,2010-07-28T00:00:00.000Z,Restaurant,-78.6615869429996,35.7859865104355,M
1411,04092040295,FOODLAND 4 (WCID # 469),100 HARGETT ST ,,RALEIGH,NC,27602,,2013-07-17T00:00:00.000Z,Pushcarts,0,0,U
1412,04092022011,SPROUTS #540 DELI,9414 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 326-2530,2017-03-14T00:00:00.000Z,Food Stand,-78.6028604182337,35.9014371348662,M
1413,04092140618,MILLBROOK HIGH SCHOOL OUTDOOR CONCESSIONS,2201 SPRING FOREST RD ,,RALEIGH,NC,27615,(919) 215-9976,2017-04-04T00:00:00.000Z,Limited Food Service,-78.6030010718654,35.8658556187918,M
1414,04092015971,TACOS Y MARISCOS VALLARTA,3177 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 790-2696,2011-06-02T00:00:00.000Z,Restaurant,-78.5886086576046,35.8236326086702,M
1415,04092016477,SiP Bistro,128 BASS LAKE RD ,,HOLLY SPRINGS,NC,27540,(919) 762-7143,2013-07-18T00:00:00.000Z,Restaurant,-78.8248034937593,35.6538103449414,M
1416,04092016479,THE OVAL,1910 ENTREPRENUUR ,,RALEIGH,NC,27695,(919) 513-7602,2013-08-02T00:00:00.000Z,Restaurant,-78.6738646082688,35.7700930915822,M
1417,04092014244,Remington Grill,4551 New Bern AVE,,RALEIGH,NC,27604,(919) 255-6891,2005-02-10T00:00:00.000Z,Restaurant,-78.5580701501407,35.7998058759197,M
1418,04092021604,The Butchers Market,1225 KILDAIRE FARM RD,,CARY,NC,27511,(919) 465-3082,2010-01-20T00:00:00.000Z,Food Stand,-78.7821307773731,35.7627376999726,M
1419,04092021607,QUE HUONG ORIENTAL MARKET,3312 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 790-5325,2010-02-16T00:00:00.000Z,Food Stand,-78.5854744986462,35.824394773795,M
1420,04092016171,SUBWAY #881,5563 WESTERN BLVD ,STE 8-B,RALEIGH,NC,27606-1595,(919) 859-1957,2012-05-04T00:00:00.000Z,Restaurant,-78.7205101668836,35.7841259465747,M
1421,04092017006,"THE EGG&amp;I BREAKFAST &amp; LUNCH",1104 LEDSOME LN ,,CARY,NC,27511,(919) 322-4344,2015-08-19T00:00:00.000Z,Restaurant,-78.7482305138543,35.7631326128562,M
1422,04092017093,TROPHY BREWING,656 MAYWOOD AVE ,,RALEIGH,NC,27603,(919) 246-4765,2015-11-17T00:00:00.000Z,Restaurant,-78.6570949885116,35.761646420108,M
1423,04092016456,CRANK ARM BREWING COMPANY,319 W DAVIE ST ,,RALEIGH,NC,27601,(919) 291-0643,2013-06-28T00:00:00.000Z,Restaurant,-78.6440704191522,35.7755239935962,M
1424,04092021969,SPEEDWAY #6989,10920 CREEDMOOR RD ,,RALEIGH,NC,27615,(919) 870-6057,2016-07-28T00:00:00.000Z,Food Stand,-78.6854765412605,35.9419007961235,M
1425,04092017283,WENDY'S #6330,7200 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 676-8933,2016-08-15T00:00:00.000Z,Restaurant,-78.6450011435026,35.8780059241415,M
1426,04092300276,SANGAM HALAL MARKET,10300 CHAPEL HILL RD ,SUITE 600/700,MORRISVILLE,NC,27560,(919) 460-4300,2016-09-30T00:00:00.000Z,Meat Market,-78.827156676126,35.8326430282293,M
1427,04092017338,BURGER KING #9362,1711 N HARRISON AVE ,,CARY,NC,27513-2406,(919) 677-8895,2016-10-12T00:00:00.000Z,Restaurant,-78.7702231322214,35.8288605096323,M
1428,04092014942,Centro,106 S Wilmington ST ,,RALEIGH,NC,27601,(919) 835-3593,2007-09-10T00:00:00.000Z,Restaurant,-78.6384452720821,35.7792687436604,M
1429,04092015850,FLAME KABOB,7961 SKYLAND RIDGE PKY ,STE 110,RALEIGH,NC,27617,(919) 596-2525,2011-01-09T00:00:00.000Z,Restaurant,-78.7822602974407,35.9139979611112,M
1430,04092015856,PIZZA HUT #9210,321  N MAIN ST ,,HOLLY SPRINGS,NC,27540,(919) 346-9020,2011-01-04T00:00:00.000Z,Restaurant,-78.8351186747665,35.6558268524587,M
1431,04092015860,BOJANGLES #45,900 S MAIN ST ,,ROLESVILLE,NC,27571,(919) 453-6241,2011-01-07T00:00:00.000Z,Restaurant,-78.4782663543508,35.9096672845657,M
1432,04092011941,Kroger #357 Deli ,940 Us 64 Hwy ,,APEX,NC,27502,(919) 380-1422,1996-10-04T00:00:00.000Z,Restaurant,-78.8219704202463,35.7456250420361,M
1433,04092013235,Subway #1381,1478 GARNER STATION BLVD ,,RALEIGH,NC,27603-3600,(919) 772-2000,2000-10-23T00:00:00.000Z,Restaurant,-78.6547589547499,35.7258234475018,M
1434,04092110476,RIVER BEND ELEMENTARY CAFETERIA,6710 PERRY CREEK RD ,,RALEIGH,NC,27616,(919) 431-2253,2008-12-03T00:00:00.000Z,Public School Lunchrooms,-78.5359265040707,35.8646571337208,M
1435,04092015712,SAN JOSE MEXICAN RESTAURANT,877 E GANNON AVE ,,ZEBULON,NC,27616,(919) 269-3399,2010-09-15T00:00:00.000Z,Restaurant,-78.2941852089425,35.8301582755057,M
1436,04092016381,POPEYES #11378,1701 PINEWINDS DR ,,RALEIGH,NC,27603,(919) 329-0069,2013-03-04T00:00:00.000Z,Restaurant,-78.6550654739223,35.7164360923733,M
1437,04092013660,Once In A Blue Moon Bakery And Cafe`,115 W CHATHAM ST,,CARY,NC,27511-3318,(919) 319-6554,2002-05-29T00:00:00.000Z,Restaurant,-78.7818009544117,35.786825566727,M
1438,04092015549,BRAVO`S MEXICAN GRILL,208 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 481-3811,2009-12-31T00:00:00.000Z,Restaurant,-78.7805745995314,35.8047030004404,M
1439,04092016327,"VILLAGE DELI &amp; GRILL",909 AVIATION PKWY,,MORRISVILLE,NC,27560-8487,(919) 462-6191,2013-01-02T00:00:00.000Z,Restaurant,-78.8139183205138,35.8355979095451,M
1440,04092017303,SHEETZ #607,40 CABELA DR ,,GARNER,NC,27529,(919) 662-1390,2016-08-16T00:00:00.000Z,Restaurant,-78.5853211256319,35.6980323280637,M
1441,04092015864,VINOS FINOS Y PICADAS,8450 HONEYCUTT RD ,,RALEIGH,NC,27615,(919) 747-9233,2011-01-03T00:00:00.000Z,Restaurant,-78.6216609716533,35.8951057394819,M
1442,04092016218,NETSPORTS,3717 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 319-9910,2012-07-02T00:00:00.000Z,Restaurant,-78.8545321246122,35.8308119496617,M
1443,04092300271,PETRA SUPERMARKET,6089 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 876-8230,2015-10-05T00:00:00.000Z,Meat Market,-78.583095109378,35.868820219044,M
1444,04092017057,FRESH LEVANT BISTRO,8450-106 HONEYCUTT RD ,,RALEIGH,NC,27615,(984) 200-3999,2015-10-14T00:00:00.000Z,Restaurant,0,0,U
1445,04092021866,FOOD LION #1338 MEAT/SEAFOOD,620 LAURA DUNCAN RD ,,APEX,NC,27502,(919) 362-3904,2015-08-17T00:00:00.000Z,Food Stand,-78.842012231031,35.7350996038676,M
1446,04092021872,FOOD LION #2198 PRODUCE,8745 HOLLY SPRINGS RD ,,CARY,NC,27529,(919) 362-1738,2015-09-09T00:00:00.000Z,Food Stand,0,0,U
1447,04092030133,Tacos El Corral #4 (WC #122),Rock Quarry  RD ,,RALEIGH,NC,27610,,2005-03-05T00:00:00.000Z,Mobile Food Units,0,0,U
1448,04092014339,Chick-fil-A,1110 Beaver Creek Commons DR ,,APEX ,NC,27502,(919) 303-2377,2005-05-27T00:00:00.000Z,Restaurant,-78.8740573340781,35.7459279909711,M
1449,04092017286,NILE CAFE,8204 TRYON WOODS DR ,SUITE 111,CARY,NC,27518,(919) 229-4664,2016-07-28T00:00:00.000Z,Restaurant,-78.7432258219605,35.7471661392964,M
1450,04092017341,FOX AND HOUND #65077,4158  MAIN @ NORTH HILLS ST,SUITE 111,RALEIGH,NC,27609,(919) 781-4496,2016-10-18T00:00:00.000Z,Restaurant,0,0,U
1451,04092017343,SLEEP INN FOODSERVICE,12401 WAKE UNION CHURCH RD ,,WAKE FOREST,NC,27587,(919) 556-4007,2016-10-20T00:00:00.000Z,Restaurant,-78.5396191459239,35.9841887825623,M
1452,04092017444,"SAN JOSE MEX &amp; TEQUILA BAR",11201 GALLERIA AVE ,SUITE 101,RALEIGH,NC,27614,(919) 435-6050,2016-10-20T00:00:00.000Z,Restaurant,-78.5436210186061,35.9481924741177,M
1453,04092017441,PNC CLUB 204-B (PIZZA SIDE),1400 EDWARDS MILL RD ,,RALEIGH,NC,27607,(919) 861-2300,2016-09-28T00:00:00.000Z,Restaurant,-78.7229362924689,35.8032418948571,M
1454,04092017440,PNC CLUB 220-B,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607,(919) 861-2300,2016-09-28T00:00:00.000Z,Restaurant,-78.7229362924689,35.8032418948571,M
1455,04092017438,MARCO'S PIZZA #8400,9906 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 380-0044,2016-10-27T00:00:00.000Z,Restaurant,-78.8206347134811,35.8148089179779,M
1456,04092017447,HYDERABAD HOUSE,3735 DAVIS  DR ,STE 105,MORRISVILLE,NC,27560,(919) 924-0503,2016-11-01T00:00:00.000Z,Restaurant,-78.8558792479317,35.8337549079548,M
1457,04092021250,A & C Supermarket Produce,3210-131 S Wilmington St ,,RALEIGH,NC,27603,(919) 661-0095,2004-01-06T00:00:00.000Z,Food Stand,-78.6505002274636,35.7362256555118,M
1458,04092011812,BURGER KING #6563,12301 Capital BLVD ,,WAKE FOREST,NC,27587-7485,(919) 556-3585,1996-01-16T00:00:00.000Z,Restaurant,-78.5394355913832,35.9820392129227,M
1459,04092015047,La Cocina,100 Macgregor Pines DR ,,CARY,NC,27511,(919) 467-0780,2008-01-16T00:00:00.000Z,Restaurant,-78.8200282002989,35.7446840174607,M
1460,04092040157,New York Style Hot Dogs # 2 (WCID #173),400 Fayetteville Street,,RALEIGH,NC,27602,(919) 954-1990,2004-12-15T00:00:00.000Z,Pushcarts,-78.6398831659415,35.7753800047974,M
1461,04092017218,DAIRY QUEEN FUQUAY #40925,1408 N MAIN ST ,,FUQUAY VARINA,NC,27526-8901,(919) 567-3738,2016-05-04T00:00:00.000Z,Restaurant,-78.7723569464238,35.5925920273397,M
1462,04092021656,WHOLE FOODS #10338 SEAFOOD,8710 SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 354-0350,2011-03-11T00:00:00.000Z,Food Stand,-78.650236562762,35.8988915468033,M
1463,04092016325,THE FICTION KITCHEN,428 SE DAWSON ST ,,RALEIGH,NC,27601,(919) 831-4177,2012-12-14T00:00:00.000Z,Restaurant,-78.6439683741118,35.7746332115859,M
1464,04092016395,MY PLACE,2108 S MAIN ST ,,RALEIGH,NC,27587,(919) 761-5009,2013-03-04T00:00:00.000Z,Restaurant,-78.5336531751315,35.9486002723269,M
1465,04092040286,LAMM'S HOT DOG CART (WCID#441),409  US 70 ,AGRI SUPPLY,GARNER,NC,27529,(919) 772-0865,2013-02-28T00:00:00.000Z,Pushcarts,0,0,U
1466,04092014817,Kiko Japan Express,1018-C Shoppes At Midway DR ,,KNIGHTDALE,NC,27545,(919) 217-3918,2007-02-20T00:00:00.000Z,Restaurant,-78.5051523236051,35.7980276082147,M
1467,04092015507,SUBWAY #948,6325 FALLS OF NUESE RD ,STE 7,RALEIGH,NC,27615,(919) 876-0082,2009-11-10T00:00:00.000Z,Restaurant,-78.6225160651848,35.8692285163234,M
1468,04092017213,PANERA BREAD #1869,15 CABELA DR ,,GARNER,NC,27529,(919) 334-5762,2016-04-20T00:00:00.000Z,Restaurant,-78.587019590114,35.6976712749954,M
1469,04092017219,DESI MAZAA,212 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 651-9302,2016-05-02T00:00:00.000Z,Restaurant,-78.7805745995314,35.8047030004404,M
1470,04092040338,CAROLINA CLASSIC HOT DOGS #2 (WCID #549),309 HOLLOMAN ST ,,APEX,NC,27502,,2016-07-01T00:00:00.000Z,Pushcarts,-78.8553477580426,35.7302189621539,M
1471,04092021865,FOOD LION #434 PRODUCE,1338 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 552-1388,2015-08-04T00:00:00.000Z,Food Stand,-78.7777009731844,35.5905469738803,M
1472,04092021913,FOOD LION #727 PRODUCE,900 NE MAYNARD RD ,,CARY,NC,27513,(919) 460-6274,2015-11-18T00:00:00.000Z,Food Stand,-78.7683811036956,35.8004360516225,M
1473,04092017086,NORTH RIDGE PUB,6010-B FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 981-6005,2015-11-09T00:00:00.000Z,Restaurant,-78.6201101453749,35.8645848216348,M
1474,04092030296,PUPUSERIA SALVADORENA LA LIBERTAD (WCID #545),6400 POOLE RD ,,RALEIGH,NC,27610,,2015-11-24T00:00:00.000Z,Mobile Food Units,-78.535456152135,35.7543335367906,M
1475,04092017110,PRIMO PIZZA NY STYLE,682 CARY TOWNE BLVD ,,CARY,NC,27511,(919) 380-2729,2015-12-16T00:00:00.000Z,Restaurant,-78.7656009117055,35.7748675812593,M
1476,04092017115,JERSEY MIKE'S SUBS #3151,6727 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 295-4661,2015-12-10T00:00:00.000Z,Restaurant,-78.503446506863,35.7979624498968,M
1477,04092021985,DOMINO'S #5500,3677  NEW BERN AVE ,,RALEIGH,NC,27610,(919) 231-6007,2016-11-07T00:00:00.000Z,Food Stand,-78.5792370373739,35.7988531315729,M
1478,04092017467,SPRING CAFE 2,2900-104 SPRING FOREST RD ,,RALEIGH,NC,27616-1895,(919) 977-3679,2016-12-02T00:00:00.000Z,Restaurant,-78.5916339611644,35.8554871922265,M
1479,04092016328,KING WOK CHINESE RESTAURANT,7405 N SUNSET LAKE RD ,,FUQUAY VARINA,NC,27526,(919) 577-6852,2013-01-02T00:00:00.000Z,Restaurant,-78.7760464646476,35.5954874545064,M
1480,04092015201,TONY`S PIZZA,8111 ROWLOCK  WAY ,SUITE C-1,RALEIGH,NC,27613,(919) 571-3588,2008-08-21T00:00:00.000Z,Restaurant,-78.7377914877797,35.8856728112998,M
1481,04092021582,HARRIS TEETER #311 DELI,324 VILLAGE WALK   DR ,,HOLLY SPRINGS,NC,27540,(919) 552-1596,2009-09-10T00:00:00.000Z,Food Stand,-78.8392086131608,35.6398757200569,M
1482,04092012849,Cafe Carolina On The Mall,150 FAYETTEVILLE STREET MALL ,,RALEIGH,NC,27601-1395,(919) 831-9117,1998-11-24T00:00:00.000Z,Restaurant,-78.6397096209825,35.7787221623404,M
1483,04092021971,SAM'S CLUB #6976 ROTISSERIE,11460 ROYAL COTTON RD ,,WAKE FOREST,NC,27587,(919) 263-6134,2016-08-22T00:00:00.000Z,Food Stand,-78.5386293828113,35.9567531498835,M
1484,04092012930,PTA Of Wake Forest,12277 CAPITAL BLVD ,,WAKE FOREST,NC,27587-6200,(919) 554-1400,1999-05-17T00:00:00.000Z,Restaurant,-78.54097554732,35.980873561264,M
1485,04092017239,3 AMIGO'S,3470 KILDAIRE FARM RD ,SUITE 160,CARY,NC,27518,(919) 372-5070,2016-06-14T00:00:00.000Z,Restaurant,-78.7956389114642,35.7059593389913,M
1486,04092016329,"COMFORT INN &amp; SUITES",6209 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 782-1112,2013-01-20T00:00:00.000Z,Restaurant,-78.7042857595335,35.8561719800562,M
1487,04092016336,GOLDEN SEAFOOD AND CHICKEN,2600 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 833-0121,2013-01-09T00:00:00.000Z,Restaurant,-78.6494876784939,35.7486193864747,M
1488,04092017271,WENDY'S #6335,4510 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 661-0711,2016-08-17T00:00:00.000Z,Restaurant,-78.6554245383932,35.7189112427464,M
1489,04092015649,"CAPITAL CLUB 16 RESTAURANT &amp; BAR",16 W MARTIN  ST ,STE 105,RALEIGH,NC,27601,(919) 747-9345,2010-06-10T00:00:00.000Z,Restaurant,-78.6400234307904,35.7771425138156,M
1490,04092015671,NINA`S WING CORNER,877 E GANNON AVE ,,ZEBULON,NC,27597,(919) 269-2111,2010-07-02T00:00:00.000Z,Restaurant,-78.2941852089425,35.8301582755057,M
1491,04092022009,LA BONITA DELI,836-110 E CHATHAM ST ,,CARY,NC,27511,(919) 955-5060,2017-03-02T00:00:00.000Z,Food Stand,-78.7951812342759,35.7807844674797,T
1492,04092016340,BAGELS PLUS,100 DICKENS DR ,,FUQUAY VARINA,NC,27526,(919) 285-4980,2013-01-08T00:00:00.000Z,Restaurant,-78.8108076343553,35.6151677980175,M
1493,04092017305,WENDY'S #6334,8000 Pooler AVE ,,RALEIGH,NC,27617,(919) 293-1814,2016-09-01T00:00:00.000Z,Restaurant,-78.7830524192133,35.9124899537791,M
1494,04092300275,PUBLIX #1514 MEATS,1030 FORESTVILLE RD ,,WAKE FOREST,NC,27587,(919) 556-6671,2016-08-30T00:00:00.000Z,Meat Market,-78.5075261501664,35.9457489424651,M
1495,04092021584,HARRIS TEETER #331 PRODUCE,3430 TEN TEN RD ,,CARY,NC,27518,(919) 387-8272,2009-09-24T00:00:00.000Z,Food Stand,-78.7927841817317,35.7018910697627,M
1496,04092015492,PEPPERS MARKET,2107 GRACE PARK DR ,,MORRISVILLE,NC,27560,(919) 380-7002,2009-10-21T00:00:00.000Z,Restaurant,-78.8465232589185,35.8211126241306,M
1497,04092021853,"LOWES FOODS #190 SEAFOOD, MEAT, &amp; SAUSAGE",930 HIGH HOUSE RD,,CARY,NC,27513-3574,(919) 467-4441,2015-06-08T00:00:00.000Z,Food Stand,-78.8269144967151,35.7884170762625,M
1498,04092017328,"Oak &amp; Dagger",18 SEABOARD AVE ,SUITE 150,RALEIGH,NC,27604,(919) 945-9382,2016-09-23T00:00:00.000Z,Restaurant,-78.6393983005297,35.7894315181313,M
1499,04092030315,ADOBO JOE (WCID #575),4900 TOPSTONE RD ,,RALEIGH,NC,27603,,2016-10-03T00:00:00.000Z,Mobile Food Units,-78.6348640570405,35.6426529053946,M
1500,04092017439,MCALISTER'S DELI #100958,1061 PINE PLAZA DR ,,APEX,NC,27523,(919) 962-6518,2016-10-21T00:00:00.000Z,Restaurant,-78.8293926596091,35.7465707571868,M
1501,04092014656,Subway# 34670,1709 Lake Wheeler RD ,,RALEIGH,NC,27603,(919) 828-4231,2006-07-12T00:00:00.000Z,Restaurant,-78.6608193602889,35.7600776463794,M
1502,04092110159,Brier Creek Elem. Sch. Lunchroom,9801 Brier Creek PKY,,RALEIGH,NC,27617,(919) 484-4725,2006-07-05T00:00:00.000Z,Public School Lunchrooms,-78.8052089046229,35.9013388994032,M
1503,04092015367,"EL CERRO BAR &amp; GRILL",2217 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 832-0293,2009-04-03T00:00:00.000Z,Restaurant,-78.6760509024408,35.7783581759847,M
1504,04092110478,EAST WAKE HIGH SCHOOL,5101 ROLESVILLE RD ,,WENDELL,NC,27591,(919) 365-1665,2009-04-02T00:00:00.000Z,Public School Lunchrooms,-78.4242973495159,35.8129318464569,M
1505,04092021562,LOWES FOODS #239 PRODUCE,932 GATEWAY COMMONS  CIR ,,WAKE FOREST,NC,27587,(919) 554-0537,2009-03-03T00:00:00.000Z,Food Stand,-78.4951784817424,35.9673291023392,M
1506,04092015349,"GENKI RESTAURANT &amp; SUSHI BAR",3420 TEN TEN RD ,Suit 314,CARY,NC,27518,(919) 363-6636,2009-03-04T00:00:00.000Z,Restaurant,-78.7927841817317,35.7018910697627,M
1507,04092021635,INTERNATIONAL FOODS DELI,421 CHAPANOKE RD ,STE 140,RALEIGH,NC,27603,(919) 662-5428,2010-12-01T00:00:00.000Z,Food Stand,-78.6533176143323,35.7346332925388,M
1508,04092015862,NO. 1 CHINESE RESTAURANT,3667 SW CARY  PKY ,,CARY,NC,27513,(919) 461-7008,2011-01-04T00:00:00.000Z,Restaurant,-78.8379918995865,35.7817925556723,M
1509,04092015868,CAROLINA VINTAGES,2400 JOHN BRANTLEY BLVD ,RDU TERMINAL 2,RALEIGH,NC,27623,(919) 840-0506,2011-01-20T00:00:00.000Z,Restaurant,0,0,U
1510,04092017324,PERIMETER PARK CAFE,3025 CARRINGTON MILLS BLVD ,,MORRISVILLE,NC,27560,,2016-09-02T00:00:00.000Z,Restaurant,-78.8327174689253,35.8650255462972,M
1511,04092014618,Target Store #2111,1000 Shoppes @ Midway  DR ,,KNIGHTDALE,NC,27545,(919) 388-6100,2006-06-16T00:00:00.000Z,Restaurant,0,0,U
1512,04092014650,Greek Fiesta at Brier Creek,8521 Brier CreekPKY,Ste 109,RALEIGH,NC,27617,(919) 544-3388,2006-07-28T00:00:00.000Z,Restaurant,0,0,U
1513,04092014662,Starbucks #9840,1107 Walnut ST ,1107-102 Walnut St ,CARY ,NC,27511,(919) 468-9908,2006-08-18T00:00:00.000Z,Restaurant,-78.7602549225608,35.7737701876267,M
1514,04092014670,Golden Dragon ,2402-A Hlsborough ST ,,RALEIGH,NC,27607,(919) 834-2626,2006-06-27T00:00:00.000Z,Restaurant,0,0,U
1515,04092017436,SUBWAY #40395,7016 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 467-4612,2016-10-28T00:00:00.000Z,Restaurant,-78.8340467395824,35.6363516470213,M
1516,04092021729,EDIBLE ARRANGEMENTS #1212,1212 VILLAGE MARKET  PL ,,MORRISVILLE,NC,27560,(919) 535-8113,2012-12-21T00:00:00.000Z,Food Stand,-78.8167602310106,35.8045437821119,M
1517,04092020130,Harris Teeter #38 Deli ,5563 WESTERN BLVD ,,RALEIGH,NC,27606-1595,(919) 859-0110,1991-03-19T00:00:00.000Z,Food Stand,-78.7205101668836,35.7841259465747,M
